Y,pxR,pxG,pxB
1.703489736070381255e+01,3.939622731712165149e-01,4.354146383647379825e-01,4.903373433819550042e-01
1.709384164222873892e+01,3.944590005558138990e-01,4.360686940718464522e-01,4.910865031937200476e-01
1.715278592375366529e+01,3.949557279404112276e-01,4.367227497789548663e-01,4.918356630054850909e-01
1.721173020527859165e+01,3.954524553250086116e-01,4.373768054860632803e-01,4.925848228172500787e-01
1.727067448680351802e+01,3.959491827096059957e-01,4.380308611931717500e-01,4.933339826290151220e-01
1.732961876832844439e+01,3.964459100942033798e-01,4.386849169002801641e-01,4.940831424407801653e-01
1.738856304985337431e+01,3.969426374788007639e-01,4.393389726073886337e-01,4.948323022525452641e-01
1.744750733137830068e+01,3.974393648633981480e-01,4.399930283144971033e-01,4.955814620643103074e-01
1.750645161290322704e+01,3.979360922479954765e-01,4.406470840216055174e-01,4.963306218760753508e-01
1.756539589442815341e+01,3.984328196325928606e-01,4.413011397287139870e-01,4.970797816878403941e-01
1.762434017595307978e+01,3.989295470171902447e-01,4.419551954358224011e-01,4.978289414996053819e-01
1.768328445747800615e+01,3.994262744017876288e-01,4.426092511429308152e-01,4.985781013113704252e-01
1.774222873900293251e+01,3.999230017863849573e-01,4.432633068500392848e-01,4.993272611231354685e-01
1.780117302052785888e+01,4.004197291709823414e-01,4.439173625571476989e-01,5.000764209349004563e-01
1.786011730205278525e+01,4.009164565555797255e-01,4.445714182642561685e-01,5.008255807466654996e-01
1.791906158357771162e+01,4.014131839401771096e-01,4.452254739713645826e-01,5.015747405584305429e-01
1.797800586510263798e+01,4.019099113247744381e-01,4.458795296784730522e-01,5.023239003701955863e-01
1.803695014662756435e+01,4.024066387093718222e-01,4.465335853855814663e-01,5.030730601819606296e-01
1.809589442815249427e+01,4.029033660939692063e-01,4.471876410926899359e-01,5.038222199937257839e-01
1.815483870967742064e+01,4.034000934785665904e-01,4.478416967997984055e-01,5.045713798054908272e-01
1.821378299120234701e+01,4.038968208631639745e-01,4.484957525069068196e-01,5.053205396172557595e-01
1.827272727272727337e+01,4.043935482477613030e-01,4.491498082140152892e-01,5.060696994290208028e-01
1.833167155425219974e+01,4.048902756323586871e-01,4.498038639211237033e-01,5.068188592407858462e-01
1.839061583577712611e+01,4.053870030169560712e-01,4.504579196282321174e-01,5.075680190525508895e-01
1.844956011730205248e+01,4.058837304015534553e-01,4.511119753353405870e-01,5.083171788643159328e-01
1.850850439882697884e+01,4.063804577861507838e-01,4.517660310424490011e-01,5.090663386760809761e-01
1.856744868035190521e+01,4.068771851707481679e-01,4.524200867495574707e-01,5.098154984878460194e-01
1.862639296187683158e+01,4.073739125553455520e-01,4.530741424566658848e-01,5.105646582996110627e-01
1.868533724340175795e+01,4.078706399399429361e-01,4.537281981637743544e-01,5.113138181113761060e-01
1.874428152492668787e+01,4.083673673245403202e-01,4.543822538708828240e-01,5.120629779231411494e-01
1.880322580645161423e+01,4.088640947091377043e-01,4.550363095779912381e-01,5.128121377349061927e-01
1.886217008797654060e+01,4.093608220937350328e-01,4.556903652850997077e-01,5.135612975466712360e-01
1.892111436950146697e+01,4.098575494783324169e-01,4.563444209922081218e-01,5.143104573584362793e-01
1.898005865102639333e+01,4.103542768629298010e-01,4.569984766993165914e-01,5.150596171702013226e-01
1.903900293255131970e+01,4.108510042475271851e-01,4.576525324064250055e-01,5.158087769819663659e-01
1.909794721407624607e+01,4.113477316321245136e-01,4.583065881135334196e-01,5.165579367937314093e-01
1.915689149560117244e+01,4.118444590167218977e-01,4.589606438206418892e-01,5.173070966054964526e-01
1.921583577712609880e+01,4.123411864013192818e-01,4.596146995277503033e-01,5.180562564172614959e-01
1.927478005865102517e+01,4.128379137859166104e-01,4.602687552348587730e-01,5.188054162290265392e-01
1.933372434017595154e+01,4.133346411705139944e-01,4.609228109419671870e-01,5.195545760407915825e-01
1.939266862170088146e+01,4.138313685551113785e-01,4.615768666490756567e-01,5.203037358525566258e-01
1.945161290322580783e+01,4.143280959397087626e-01,4.622309223561841263e-01,5.210528956643216691e-01
1.951055718475073419e+01,4.148248233243061467e-01,4.628849780632925404e-01,5.218020554760867125e-01
1.956950146627566056e+01,4.153215507089035308e-01,4.635390337704009545e-01,5.225512152878517558e-01
1.962844574780058693e+01,4.158182780935008593e-01,4.641930894775094241e-01,5.233003750996167991e-01
1.968739002932551330e+01,4.163150054780982434e-01,4.648471451846178382e-01,5.240495349113818424e-01
1.974633431085043966e+01,4.168117328626956275e-01,4.655012008917263078e-01,5.247986947231468857e-01
1.980527859237536603e+01,4.173127074824755089e-01,4.661764211531246871e-01,5.253880782968605168e-01
1.986422287390029240e+01,4.178568623266112891e-01,4.670668143831377961e-01,5.243530701170519004e-01
1.992316715542521877e+01,4.184010171707470138e-01,4.679572076131509051e-01,5.233180619372432840e-01
1.998211143695014513e+01,4.189451720148827385e-01,4.688476008431640141e-01,5.222830537574345566e-01
2.004105571847507505e+01,4.194573705507776418e-01,4.695400009357277304e-01,5.226433014739607641e-01
2.010000000000000142e+01,4.199556452666532436e-01,4.701461325898312893e-01,5.236114821167471289e-01
2.015894428152492779e+01,4.204539199825288454e-01,4.707522642439348481e-01,5.245796627595334938e-01
2.021788856304985416e+01,4.209521946984044471e-01,4.713583958980384070e-01,5.255478434023199696e-01
2.027683284457478052e+01,4.214504694142800489e-01,4.719645275521419658e-01,5.265160240451063345e-01
2.033577712609970689e+01,4.219487441301556507e-01,4.725706592062455247e-01,5.274842046878926993e-01
2.039472140762463326e+01,4.224470188460312525e-01,4.731767908603491390e-01,5.284523853306790642e-01
2.045366568914955963e+01,4.229452935619068543e-01,4.737829225144526979e-01,5.294205659734654290e-01
2.051260997067448599e+01,4.234435682777824561e-01,4.743890541685562567e-01,5.303887466162517939e-01
2.057155425219941236e+01,4.239418429936580579e-01,4.749951858226598156e-01,5.313569272590381587e-01
2.063049853372433873e+01,4.244401177095336597e-01,4.756013174767633744e-01,5.323251079018245235e-01
2.068944281524926865e+01,4.249383924254093170e-01,4.762074491308669333e-01,5.332932885446109994e-01
2.074838709677419502e+01,4.254505715577215352e-01,4.767978575886817061e-01,5.339329669179717630e-01
2.080733137829912138e+01,4.259657843808927202e-01,4.773848355309425751e-01,5.345009720689125610e-01
2.086627565982404775e+01,4.264809972040638497e-01,4.779718134732033885e-01,5.350689772198532479e-01
2.092521994134897412e+01,4.269962100272350347e-01,4.785587914154642575e-01,5.356369823707940458e-01
2.098416422287390048e+01,4.275114228504061642e-01,4.791457693577251264e-01,5.362049875217347328e-01
2.104310850439882685e+01,4.280266356735773492e-01,4.797327472999859399e-01,5.367729926726755307e-01
2.110205278592375322e+01,4.285418484967484787e-01,4.803197252422468089e-01,5.373409978236162177e-01
2.116099706744867959e+01,4.290570613199196637e-01,4.809067031845076778e-01,5.379090029745570156e-01
2.121994134897360595e+01,4.295722741430907932e-01,4.814936811267684913e-01,5.384770081254977026e-01
2.127888563049853232e+01,4.300874869662619782e-01,4.820806590690293603e-01,5.390450132764383895e-01
2.133782991202346224e+01,4.306026997894331632e-01,4.826676370112902292e-01,5.396130184273791874e-01
2.139677419354838861e+01,4.311179126126042926e-01,4.832546149535510982e-01,5.401810235783199854e-01
2.145571847507331498e+01,4.316331254357754221e-01,4.838415928958119672e-01,5.407490287292606723e-01
2.151466275659824134e+01,4.321483382589466071e-01,4.844285708380727806e-01,5.413170338802014703e-01
2.157360703812316771e+01,4.326635510821177366e-01,4.850155487803336496e-01,5.418850390311421572e-01
2.163255131964809408e+01,4.331787639052889216e-01,4.856025267225945186e-01,5.424530441820829552e-01
2.169149560117302045e+01,4.336939767284600511e-01,4.861895046648553320e-01,5.430210493330236421e-01
2.175043988269794681e+01,4.342091895516312361e-01,4.867764826071162010e-01,5.435890544839643290e-01
2.180938416422287318e+01,4.347244023748023656e-01,4.873634605493770700e-01,5.441570596349051270e-01
2.186832844574779955e+01,4.352396151979735506e-01,4.879504384916378834e-01,5.447250647858458139e-01
2.192727272727272592e+01,4.357548280211446801e-01,4.885374164338987524e-01,5.452930699367866119e-01
2.198621700879765584e+01,4.362700408443158651e-01,4.891243943761596213e-01,5.458610750877274098e-01
2.204516129032258220e+01,4.367852536674870501e-01,4.897113723184204903e-01,5.464290802386680967e-01
2.210410557184750857e+01,4.373004664906581795e-01,4.902983502606813593e-01,5.469970853896088947e-01
2.216304985337243494e+01,4.378156793138293645e-01,4.908853282029421727e-01,5.475650905405495816e-01
2.222199413489736131e+01,4.383308921370004940e-01,4.914723061452030417e-01,5.481330956914902686e-01
2.228093841642228767e+01,4.388461049601716790e-01,4.920592840874639107e-01,5.487011008424310665e-01
2.233988269794721404e+01,4.393613177833428085e-01,4.926462620297247241e-01,5.492691059933717534e-01
2.239882697947214041e+01,4.398765306065139380e-01,4.932332399719855931e-01,5.498371111443125514e-01
2.245777126099706678e+01,4.403917434296851230e-01,4.938202179142464621e-01,5.504051162952532383e-01
2.251671554252199314e+01,4.409069562528562525e-01,4.944071958565072755e-01,5.509731214461940363e-01
2.257565982404691951e+01,4.414221690760274375e-01,4.949941737987681445e-01,5.515411265971347232e-01
2.263460410557184588e+01,4.419373818991985670e-01,4.955811517410290135e-01,5.521091317480755212e-01
2.269354838709677580e+01,4.424525947223697520e-01,4.961681296832898824e-01,5.526771368990162081e-01
2.275249266862170217e+01,4.429678075455409370e-01,4.967551076255506959e-01,5.532451420499570061e-01
2.281143695014662853e+01,4.434830203687120664e-01,4.973420855678115649e-01,5.538131472008976930e-01
2.287038123167155490e+01,4.439982331918832514e-01,4.979290635100724338e-01,5.543811523518384909e-01
2.292932551319648127e+01,4.445134460150543809e-01,4.985160414523332473e-01,5.549491575027791779e-01
2.298826979472140764e+01,4.450286588382255659e-01,4.991030193945941162e-01,5.555171626537199758e-01
2.304721407624633400e+01,4.455438716613966954e-01,4.996899973368549852e-01,5.560851678046606628e-01
2.310615835777126037e+01,4.460590844845678804e-01,5.002769752791158542e-01,5.566531729556014607e-01
2.316510263929618674e+01,4.465742973077390099e-01,5.008639532213766676e-01,5.572211781065421476e-01
2.322404692082111310e+01,4.470895101309101949e-01,5.014509311636374811e-01,5.577891832574829456e-01
2.328299120234603947e+01,4.476047229540813244e-01,5.020379091058984056e-01,5.583571884084236325e-01
2.334193548387096939e+01,4.481199357772525094e-01,5.026248870481592190e-01,5.589251935593644305e-01
2.340087976539589576e+01,4.486351486004236389e-01,5.032118649904201435e-01,5.594931987103051174e-01
2.345982404692082213e+01,4.491503614235948239e-01,5.037988429326809570e-01,5.600612038612459154e-01
2.351876832844574849e+01,4.496655742467659533e-01,5.043858208749417704e-01,5.606292090121866023e-01
2.357771260997067486e+01,4.501807870699371383e-01,5.049727988172026949e-01,5.611972141631274003e-01
2.363665689149560123e+01,4.506959998931082678e-01,5.055597767594635084e-01,5.617652193140680872e-01
2.369560117302052760e+01,4.512112127162794528e-01,5.061467547017243218e-01,5.623332244650088851e-01
2.375454545454545396e+01,4.517264255394505823e-01,5.067337326439852463e-01,5.629012296159495721e-01
2.381348973607038033e+01,4.522416383626217673e-01,5.073207105862460597e-01,5.634692347668903700e-01
2.387243401759530670e+01,4.527568511857928968e-01,5.079076885285068732e-01,5.640372399178310570e-01
2.393137829912023307e+01,4.532720640089640818e-01,5.084946664707677977e-01,5.646052450687717439e-01
2.399032258064516299e+01,4.537872768321352668e-01,5.090816444130286111e-01,5.651732502197125418e-01
2.404926686217008935e+01,4.543024896553063963e-01,5.096686223552895356e-01,5.657412553706533398e-01
2.410821114369501572e+01,4.548177024784775813e-01,5.102556002975503491e-01,5.663092605215940267e-01
2.416715542521994209e+01,4.553329153016487107e-01,5.108425782398111625e-01,5.668772656725348247e-01
2.422609970674486846e+01,4.558481281248198957e-01,5.114295561820720870e-01,5.674452708234755116e-01
2.428504398826979482e+01,4.563633409479910252e-01,5.120165341243329005e-01,5.680132759744163096e-01
2.434398826979472119e+01,4.568785537711621547e-01,5.126035120665937139e-01,5.685812811253569965e-01
2.440293255131964756e+01,4.573937665943333397e-01,5.131904900088546384e-01,5.691492862762976834e-01
2.446187683284457393e+01,4.579089794175044692e-01,5.137774679511154519e-01,5.697172914272384814e-01
2.452082111436950029e+01,4.584241922406756542e-01,5.143644458933762653e-01,5.702852965781791683e-01
2.457976539589442666e+01,4.589394050638467837e-01,5.149514238356371898e-01,5.708533017291199663e-01
2.463870967741935658e+01,4.594546178870179687e-01,5.155384017778980033e-01,5.714213068800607642e-01
2.469765395894428295e+01,4.599698307101891537e-01,5.161253797201588167e-01,5.719893120310014512e-01
2.475659824046920932e+01,4.604850435333602832e-01,5.167123576624197412e-01,5.725573171819422491e-01
2.481554252199413568e+01,4.610002563565314682e-01,5.172993356046805546e-01,5.731253223328829360e-01
2.487448680351906205e+01,4.615154691797025976e-01,5.178863135469413681e-01,5.736933274838236230e-01
2.493343108504398842e+01,4.620306820028737826e-01,5.184732914892022926e-01,5.742613326347644209e-01
2.499237536656891479e+01,4.625458948260449121e-01,5.190602694314631060e-01,5.748293377857051079e-01
2.505131964809384115e+01,4.634700954492373404e-01,5.196224867667530445e-01,5.741755753485090485e-01
2.511026392961876752e+01,4.644550599741472108e-01,5.201810253832930275e-01,5.733402931553611692e-01
2.516920821114369389e+01,4.654400244990570812e-01,5.207395639998330106e-01,5.725050109622132899e-01
2.522815249266862025e+01,4.664249890239669516e-01,5.212981026163728826e-01,5.716697287690652995e-01
2.528709677419355017e+01,4.674099535488768775e-01,5.218566412329129767e-01,5.708344465759174202e-01
2.534604105571847654e+01,4.679378635441198697e-01,5.223669754034212520e-01,5.713132310241859635e-01
2.540498533724340291e+01,4.683376818240421735e-01,5.228638000476530934e-01,5.721602889260999358e-01
2.546392961876832928e+01,4.687375001039644773e-01,5.233606246918850458e-01,5.730073468280137972e-01
2.552287390029325564e+01,4.691373183838867811e-01,5.238574493361169981e-01,5.738544047299276585e-01
2.558181818181818201e+01,4.695371366638090849e-01,5.243542739803488395e-01,5.747014626318416308e-01
2.564076246334310838e+01,4.699369549437314442e-01,5.248510986245807919e-01,5.755485205337554921e-01
2.569970674486803475e+01,4.703367732236537480e-01,5.253479232688126332e-01,5.763955784356694645e-01
2.575865102639296111e+01,4.707365915035760517e-01,5.258447479130445856e-01,5.772426363375833258e-01
2.581759530791788748e+01,4.711364097834983555e-01,5.263415725572765380e-01,5.780896942394972982e-01
2.587653958944281385e+01,4.715362280634206593e-01,5.268383972015083794e-01,5.789367521414111595e-01
2.593548387096774377e+01,4.719360463433430186e-01,5.273352218457403318e-01,5.797838100433251318e-01
2.599442815249267014e+01,4.723358646232653224e-01,5.278320464899722841e-01,5.806308679452389931e-01
2.605337243401759650e+01,4.727356829031876817e-01,5.283288711342041255e-01,5.814779258471529655e-01
2.611231671554252287e+01,4.731355011831099855e-01,5.288256957784360779e-01,5.823249837490668268e-01
2.617126099706744924e+01,4.735353194630322893e-01,5.293225204226680303e-01,5.831720416509807992e-01
2.623020527859237561e+01,4.739351377429545931e-01,5.298193450668998716e-01,5.840190995528946605e-01
2.628914956011730197e+01,4.743349560228768969e-01,5.303161697111318240e-01,5.848661574548086328e-01
2.634809384164222834e+01,4.747347743027992562e-01,5.308129943553636654e-01,5.857132153567224941e-01
2.640703812316715471e+01,4.751345925827215599e-01,5.313098189995956178e-01,5.865602732586364665e-01
2.646598240469208108e+01,4.755344108626438637e-01,5.318066436438275701e-01,5.874073311605503278e-01
2.652492668621700744e+01,4.759342291425661675e-01,5.323034682880594115e-01,5.882543890624643002e-01
2.658387096774193736e+01,4.763340474224885268e-01,5.328002929322913639e-01,5.891014469643781615e-01
2.664281524926686373e+01,4.767338657024108306e-01,5.332971175765233163e-01,5.899485048662921338e-01
2.670175953079179010e+01,4.771336839823331344e-01,5.337939422207551576e-01,5.907955627682059951e-01
2.676070381231671647e+01,4.775335022622554937e-01,5.342907668649871100e-01,5.916426206701199675e-01
2.681964809384164283e+01,4.779333205421777975e-01,5.347875915092190624e-01,5.924896785720338288e-01
2.687859237536656920e+01,4.783331388221001013e-01,5.352844161534509038e-01,5.933367364739478012e-01
2.693753665689149557e+01,4.787329571020224050e-01,5.357812407976828561e-01,5.941837943758616625e-01
2.699648093841642194e+01,4.791327753819447088e-01,5.362780654419146975e-01,5.950308522777756348e-01
2.705542521994134830e+01,4.795325936618670681e-01,5.367748900861466499e-01,5.958779101796894961e-01
2.711436950146627467e+01,4.799324119417893719e-01,5.372717147303786023e-01,5.967249680816033575e-01
2.717331378299120104e+01,4.803322302217116757e-01,5.377685393746104436e-01,5.975720259835173298e-01
2.723225806451613096e+01,4.807320485016340350e-01,5.382653640188423960e-01,5.984190838854313021e-01
2.729120234604105733e+01,4.811318667815563388e-01,5.387621886630743484e-01,5.992661417873451635e-01
2.735014662756598369e+01,4.815316850614786426e-01,5.392590133073061898e-01,6.001131996892591358e-01
2.740909090909091006e+01,4.819315033414009464e-01,5.397558379515381421e-01,6.009602575911729971e-01
2.746803519061583643e+01,4.823313216213233057e-01,5.402526625957700945e-01,6.018073154930869695e-01
2.752697947214076279e+01,4.827311399012456095e-01,5.407494872400019359e-01,6.026543733950008308e-01
2.758592375366568916e+01,4.831309581811679132e-01,5.412463118842338883e-01,6.035014312969146921e-01
2.764486803519061553e+01,4.835307764610902170e-01,5.417431365284657296e-01,6.043484891988286645e-01
2.770381231671554190e+01,4.839305947410125208e-01,5.422399611726976820e-01,6.051955471007425258e-01
2.776275659824046826e+01,4.843304130209348801e-01,5.427367858169296344e-01,6.060426050026564981e-01
2.782170087976539463e+01,4.847302313008571839e-01,5.432336104611614758e-01,6.068896629045703595e-01
2.788064516129032100e+01,4.851300495807794877e-01,5.437304351053934282e-01,6.077367208064843318e-01
2.793958944281525092e+01,4.855298678607018470e-01,5.442272597496253805e-01,6.085837787083983041e-01
2.799853372434017729e+01,4.859296861406241508e-01,5.447240843938572219e-01,6.094308366103121655e-01
2.805747800586510365e+01,4.863295044205464546e-01,5.452209090380891743e-01,6.102778945122261378e-01
2.811642228739003002e+01,4.867293227004687584e-01,5.457177336823211267e-01,6.111249524141399991e-01
2.817536656891495639e+01,4.871291409803911177e-01,5.462145583265529680e-01,6.119720103160539715e-01
2.823431085043988276e+01,4.875289592603134214e-01,5.467113829707849204e-01,6.128190682179678328e-01
2.829325513196480912e+01,4.879287775402357252e-01,5.472082076150167618e-01,6.136661261198816941e-01
2.835219941348973549e+01,4.883285958201580290e-01,5.477050322592487142e-01,6.145131840217956665e-01
2.841114369501466186e+01,4.887284141000803883e-01,5.482018569034806665e-01,6.153602419237095278e-01
2.847008797653958823e+01,4.891282323800026921e-01,5.486986815477125079e-01,6.162072998256235001e-01
2.852903225806451459e+01,4.895280506599249959e-01,5.491955061919444603e-01,6.170543577275373615e-01
2.858797653958944451e+01,4.899278689398473552e-01,5.496923308361764127e-01,6.179014156294513338e-01
2.864692082111437088e+01,4.903276872197696590e-01,5.501891554804082540e-01,6.187484735313653061e-01
2.870586510263929725e+01,4.907275054996919628e-01,5.506859801246402064e-01,6.195955314332791675e-01
2.876480938416422362e+01,4.911273237796142666e-01,5.511828047688721588e-01,6.204425893351930288e-01
2.882375366568914998e+01,4.915271420595365703e-01,5.516796294131040002e-01,6.212896472371070011e-01
2.888269794721407635e+01,4.919269603394589296e-01,5.521764540573359525e-01,6.221367051390208625e-01
2.894164222873900272e+01,4.923267786193812334e-01,5.526732787015677939e-01,6.229837630409348348e-01
2.900058651026392909e+01,4.927265968993035372e-01,5.531701033457997463e-01,6.238308209428486961e-01
2.905953079178885545e+01,4.931264151792258410e-01,5.536669279900316987e-01,6.246778788447626685e-01
2.911847507331378182e+01,4.935262334591482003e-01,5.541637526342635400e-01,6.255249367466765298e-01
2.917741935483870819e+01,4.939260517390705041e-01,5.546605772784954924e-01,6.263719946485905021e-01
2.923636363636363811e+01,4.943258700189928079e-01,5.551574019227274448e-01,6.272190525505043635e-01
2.929530791788856448e+01,4.947256882989151672e-01,5.556542265669592862e-01,6.280661104524183358e-01
2.935425219941349084e+01,4.955696181172393744e-01,5.561436991719393985e-01,6.281180640252995717e-01
2.941319648093841721e+01,4.964519575821280672e-01,5.566325359248760485e-01,6.281012518183725080e-01
2.947214076246334358e+01,4.973342970470167601e-01,5.571213726778126984e-01,6.280844396114455552e-01
2.953108504398826994e+01,4.982166365119054530e-01,5.576102094307494594e-01,6.280676274045184915e-01
2.959002932551319631e+01,4.990989759767942013e-01,5.580990461836861094e-01,6.280508151975914277e-01
2.964897360703812268e+01,4.999813154416828942e-01,5.585878829366227594e-01,6.280340029906644750e-01
2.970791788856304905e+01,5.008455497809584100e-01,5.590826257533425547e-01,6.279527416170306298e-01
2.976686217008797541e+01,5.015931066440603159e-01,5.596154298699982377e-01,6.274561411690640078e-01
2.982580645161290178e+01,5.023406635071623327e-01,5.601482339866538096e-01,6.269595407210973859e-01
2.988475073313783170e+01,5.030882203702642386e-01,5.606810381033093815e-01,6.264629402731307639e-01
2.994369501466275807e+01,5.038357772333661444e-01,5.612138422199650645e-01,6.259663398251641420e-01
3.000263929618768444e+01,5.045833340964680502e-01,5.617466463366206364e-01,6.254697393771975200e-01
3.006158357771261080e+01,5.053308909595700671e-01,5.622794504532762083e-01,6.249731389292308981e-01
3.012052785923753717e+01,5.060784478226719729e-01,5.628122545699317802e-01,6.244765384812642761e-01
3.017947214076246354e+01,5.068260046857738788e-01,5.633450586865874632e-01,6.239799380332976542e-01
3.023841642228738991e+01,5.075735615488757846e-01,5.638778628032430351e-01,6.234833375853310322e-01
3.029736070381231627e+01,5.083211184119776904e-01,5.644106669198986070e-01,6.229867371373644103e-01
3.035630498533724264e+01,5.088220038497617281e-01,5.648153926868064723e-01,6.241698111301475782e-01
3.041524926686216901e+01,5.092274658667527154e-01,5.652675306457658477e-01,6.251670621617646528e-01
3.047419354838709538e+01,5.093926347306287905e-01,5.658727256016422569e-01,6.254062536282688489e-01
3.053313782991202530e+01,5.095578035945048656e-01,5.664779205575187770e-01,6.256454450947731560e-01
3.059208211143695166e+01,5.097229724583809407e-01,5.670831155133952972e-01,6.258846365612774632e-01
3.065102639296187803e+01,5.098881413222570158e-01,5.676883104692717064e-01,6.261238280277816592e-01
3.070997067448680440e+01,5.100533101861330909e-01,5.682935054251482265e-01,6.263630194942859664e-01
3.076891495601173077e+01,5.102184790500091660e-01,5.688987003810246357e-01,6.266022109607901625e-01
3.082785923753665713e+01,5.103836479138852411e-01,5.695038953369011558e-01,6.268414024272944696e-01
3.088680351906158350e+01,5.105488167777613162e-01,5.701090902927775650e-01,6.270805938937986657e-01
3.094574780058650987e+01,5.107139856416373913e-01,5.707142852486540852e-01,6.273197853603029728e-01
3.100469208211143624e+01,5.108791545055133554e-01,5.713194802045304943e-01,6.275589768268071689e-01
3.106363636363636260e+01,5.110443233693894305e-01,5.719246751604070145e-01,6.277981682933114760e-01
3.112258064516128897e+01,5.112094922332655056e-01,5.725298701162835346e-01,6.280373597598156721e-01
3.118152492668621889e+01,5.113746610971415807e-01,5.731350650721599438e-01,6.282765512263199792e-01
3.124046920821114526e+01,5.115398299610176558e-01,5.737402600280364640e-01,6.285157426928241753e-01
3.129941348973607163e+01,5.117049988248937309e-01,5.743454549839128731e-01,6.287549341593284824e-01
3.135835777126099799e+01,5.120692231419256002e-01,5.748348259499439505e-01,6.294257303589075869e-01
3.141730205278592436e+01,5.124354480162756076e-01,5.753230328557754625e-01,6.301008642944975202e-01
3.147624633431085073e+01,5.128016728906256150e-01,5.758112397616070854e-01,6.307759982300874535e-01
3.153519061583577709e+01,5.131678977649756224e-01,5.762994466674385974e-01,6.314511321656773868e-01
3.159413489736070346e+01,5.135341226393256298e-01,5.767876535732701093e-01,6.321262661012673201e-01
3.165307917888562983e+01,5.139003475136756371e-01,5.772758604791017323e-01,6.328014000368572534e-01
3.171202346041055620e+01,5.142665723880256445e-01,5.777640673849332442e-01,6.334765339724471866e-01
3.177096774193548256e+01,5.146327972623756519e-01,5.782522742907647562e-01,6.341516679080371199e-01
3.182991202346041248e+01,5.149990221367256593e-01,5.787404811965963791e-01,6.348268018436270532e-01
3.188885630498533885e+01,5.153652470110756667e-01,5.792286881024278911e-01,6.355019357792169865e-01
3.194780058651026522e+01,5.157314718854256741e-01,5.797168950082595140e-01,6.361770697148069198e-01
3.200674486803519159e+01,5.160976967597755705e-01,5.802051019140910260e-01,6.368522036503968531e-01
3.206568914956011440e+01,5.164639216341255779e-01,5.806933088199225379e-01,6.375273375859867864e-01
3.212463343108504432e+01,5.168301465084755852e-01,5.811815157257541609e-01,6.382024715215767197e-01
3.218357771260997424e+01,5.171963713828255926e-01,5.816697226315856728e-01,6.388776054571667640e-01
3.224252199413489706e+01,5.175625962571756000e-01,5.821579295374172958e-01,6.395527393927565862e-01
3.230146627565982698e+01,5.179288211315256074e-01,5.826461364432488077e-01,6.402278733283466305e-01
3.236041055718474979e+01,5.182950460058756148e-01,5.831343433490803196e-01,6.409030072639364528e-01
3.241935483870967971e+01,5.186612708802256222e-01,5.836225502549119426e-01,6.415781411995263861e-01
3.247829912023460253e+01,5.190274957545756296e-01,5.841107571607434545e-01,6.422532751351163194e-01
3.253724340175953245e+01,5.193937206289256370e-01,5.845989640665750775e-01,6.429284090707062527e-01
3.259618768328445526e+01,5.197599455032756444e-01,5.850871709724065894e-01,6.436035430062961860e-01
3.265513196480938518e+01,5.201261703776256518e-01,5.855753778782381014e-01,6.442786769418861192e-01
3.271407624633430800e+01,5.204923952519755481e-01,5.860635847840696133e-01,6.449538108774760525e-01
3.277302052785923792e+01,5.208586201263255555e-01,5.865517916899012363e-01,6.456289448130659858e-01
3.283196480938416784e+01,5.212248450006756739e-01,5.870399985957328592e-01,6.463040787486560301e-01
3.289090909090909065e+01,5.215910698750255703e-01,5.875282055015643712e-01,6.469792126842458524e-01
3.294985337243402057e+01,5.219572947493755777e-01,5.880164124073958831e-01,6.476543466198358967e-01
3.300879765395894339e+01,5.223235196237255851e-01,5.885046193132273951e-01,6.483294805554257190e-01
3.306774193548387331e+01,5.226897444980755925e-01,5.889928262190590180e-01,6.490046144910157633e-01
3.312668621700879612e+01,5.230559693724255999e-01,5.894810331248905300e-01,6.496797484266055855e-01
3.318563049853372604e+01,5.234221942467756072e-01,5.899692400307221529e-01,6.503548823621955188e-01
3.324457478005864886e+01,5.237884191211256146e-01,5.904574469365536649e-01,6.510300162977854521e-01
3.330351906158357878e+01,5.241546439954756220e-01,5.909456538423852878e-01,6.517051502333753854e-01
3.336246334310850159e+01,5.245208688698255184e-01,5.914338607482167998e-01,6.523802841689653187e-01
3.342140762463343151e+01,5.248870937441756368e-01,5.919220676540483117e-01,6.530554181045552520e-01
3.348035190615836143e+01,5.252533186185256442e-01,5.924102745598799347e-01,6.537305520401452963e-01
3.353929618768328424e+01,5.256195434928755406e-01,5.928984814657114466e-01,6.544056859757351186e-01
3.359824046920821417e+01,5.259857683672256590e-01,5.933866883715430696e-01,6.550808199113251629e-01
3.365718475073313698e+01,5.263519932415755553e-01,5.938748952773745815e-01,6.557559538469149851e-01
3.371612903225806690e+01,5.267182181159255627e-01,5.943631021832060934e-01,6.564310877825050294e-01
3.377507331378298971e+01,5.270844429902755701e-01,5.948513090890376054e-01,6.571062217180948517e-01
3.383401759530791963e+01,5.274506678646255775e-01,5.953395159948692283e-01,6.577813556536848960e-01
3.389296187683284245e+01,5.278168927389755849e-01,5.958277229007007403e-01,6.584564895892747183e-01
3.395190615835777237e+01,5.281831176133255923e-01,5.963159298065323632e-01,6.591316235248647626e-01
3.401085043988269518e+01,5.285493424876755997e-01,5.968041367123638752e-01,6.598067574604545849e-01
3.406979472140762510e+01,5.289155673620256071e-01,5.972923436181953871e-01,6.604818913960445181e-01
3.412873900293255502e+01,5.292817922363756145e-01,5.977805505240270101e-01,6.611570253316345624e-01
