Y,pxR,pxG,pxB
2.259530791788856163e+01,4.216370236636564073e-01,4.839362263089496685e-01,5.449983875069150940e-01
2.262463343108504432e+01,4.219238143188974721e-01,4.842479376396958135e-01,5.453384895469799432e-01
2.265395894428152701e+01,4.222106049741385370e-01,4.845596489704419585e-01,5.456785915870449033e-01
2.268328445747800615e+01,4.224973956293796018e-01,4.848713603011880480e-01,5.460186936271097524e-01
2.271260997067448528e+01,4.227841862846206111e-01,4.851830716319341374e-01,5.463587956671747126e-01
2.274193548387096797e+01,4.230709769398617315e-01,4.854947829626802824e-01,5.466988977072395617e-01
2.277126099706745066e+01,4.233577675951027963e-01,4.858064942934264274e-01,5.470389997473045218e-01
2.280058651026392980e+01,4.236445582503438612e-01,4.861182056241725169e-01,5.473791017873693709e-01
2.282991202346040893e+01,4.239313489055848705e-01,4.864299169549186064e-01,5.477192038274343311e-01
2.285923753665689162e+01,4.242181395608259353e-01,4.867416282856647514e-01,5.480593058674991802e-01
2.288856304985337431e+01,4.245049302160670557e-01,4.870533396164108964e-01,5.483994079075641404e-01
2.291788856304985345e+01,4.247917208713080650e-01,4.873650509471569858e-01,5.487395099476289895e-01
2.294721407624633258e+01,4.250785115265491299e-01,4.876767622779030753e-01,5.490796119876939496e-01
2.297653958944281527e+01,4.253653021817901947e-01,4.879884736086492203e-01,5.494197140277587987e-01
2.300586510263929796e+01,4.256520928370313150e-01,4.883001849393953653e-01,5.497598160678237589e-01
2.303519061583577709e+01,4.259388834922723244e-01,4.886118962701414548e-01,5.500999181078886080e-01
2.306451612903225623e+01,4.262256741475133892e-01,4.889236076008875442e-01,5.504400201479535681e-01
2.309384164222873892e+01,4.265124648027544541e-01,4.892353189316336892e-01,5.507801221880184173e-01
2.312316715542522161e+01,4.267992554579955189e-01,4.895470302623798342e-01,5.511202242280833774e-01
2.315249266862170074e+01,4.270860461132365837e-01,4.898587415931259237e-01,5.514603262681482265e-01
2.318181818181817988e+01,4.273728367684775931e-01,4.901704529238720132e-01,5.518004283082131867e-01
2.321114369501466257e+01,4.276596274237187134e-01,4.904821642546181582e-01,5.521405303482780358e-01
2.324046920821114526e+01,4.279464180789597783e-01,4.907938755853643031e-01,5.524806323883429959e-01
2.326979472140762439e+01,4.282332087342008431e-01,4.911055869161103926e-01,5.528207344284078451e-01
2.329912023460410353e+01,4.285199993894418524e-01,4.914172982468565376e-01,5.531608364684728052e-01
2.332844574780058622e+01,4.288067900446829173e-01,4.917290095776026271e-01,5.535009385085376543e-01
2.335777126099706891e+01,4.290935806999240376e-01,4.920407209083487721e-01,5.538410405486026145e-01
2.338709677419354804e+01,4.293803713551650469e-01,4.923524322390948615e-01,5.541811425886674636e-01
2.341642228739002718e+01,4.296671620104061118e-01,4.926641435698410065e-01,5.545212446287324237e-01
2.344574780058650987e+01,4.299539526656471766e-01,4.929758549005870960e-01,5.548613466687972728e-01
